key,value,date
DCATMEN,0.00,17/06/2013
DCATMEN,0.00,18/06/2013
DCATMEN,0.00,19/06/2013
DCATMEN,0.00,20/06/2013
DCATMEN,0.00,21/06/2013
DCATMEN,0.00,22/06/2013
DCATMEN,0.00,23/06/2013
DCATMEN,0.00,24/06/2013
DCATMEN,0.00,25/06/2013
DCATMEN,0.00,26/06/2013
DCATMEN,0.00,27/06/2013
DCATMEN,0.00,28/06/2013
DCATMEN,0.00,29/06/2013
DCATMEN,0.00,30/06/2013
DCATMEN,0.00,01/07/2013
DCATMEN,0.00,02/07/2013
DCATMEN,0.00,03/07/2013
DCATMEN,0.00,04/07/2013
DCATMEN,0.00,05/07/2013
DCATMEN,0.00,06/07/2013
DCATMEN,0.00,07/07/2013
DCATMEN,0.00,08/07/2013
DCATMEN,0.00,09/07/2013
DCATMEN,0.00,10/07/2013
DCATMEN,0.00,11/07/2013
DCATMEN,0.00,12/07/2013
DCATMEN,0.00,13/07/2013
DCATMEN,0.00,14/07/2013
DCATMEN,0.00,15/07/2013
DCATMEN,0.00,16/07/2013
DCATMEN,0.00,17/07/2013
DCATMEN,0.00,18/07/2013
DCATMEN,0.00,19/07/2013
DCATMEN,0.00,20/07/2013
DCATMEN,0.00,21/07/2013
DCATMEN,0.00,22/07/2013
DCATMEN,0.00,23/07/2013
DCATMEN,0.00,24/07/2013
DCATMEN,0.00,25/07/2013
DCATMEN,0.00,26/07/2013
DCATMEN,0.00,27/07/2013
DCATMEN,0.00,28/07/2013
DCATMEN,0.00,29/07/2013
DCATMEN,0.00,30/07/2013
DCATMEN,0.00,31/07/2013
DCATMEN,0.00,01/08/2013
DCATMEN,0.00,02/08/2013
DCATMEN,0.00,03/08/2013
DCATMEN,0.00,04/08/2013
DCATMEN,0.00,05/08/2013
DCATMEN,0.00,06/08/2013
DCATMEN,0.00,07/08/2013
DCATMEN,0.00,08/08/2013
DCATMEN,0.00,09/08/2013
DCATMEN,0.00,10/08/2013
DCATMEN,0.00,11/08/2013
DCATMEN,0.00,12/08/2013
DCATMEN,0.00,13/08/2013
DCATMEN,0.00,14/08/2013
DCATMEN,0.00,15/08/2013
DCATMEN,0.00,16/08/2013
DCATMEN,0.00,17/08/2013
DCATMEN,0.00,18/08/2013
DCATMEN,0.00,19/08/2013
DCATMEN,0.00,20/08/2013
DCATMEN,0.00,21/08/2013
DCATMEN,0.00,22/08/2013
DCATMEN,0.00,23/08/2013
DCATMEN,0.00,24/08/2013
DCATMEN,0.00,25/08/2013
DCATMEN,0.00,26/08/2013
DCATMEN,0.00,27/08/2013
DCATMEN,0.00,28/08/2013
DCATMEN,0.00,29/08/2013
DCATMEN,0.00,30/08/2013
DCATMEN,0.00,31/08/2013
DCATMEN,0.00,01/09/2013
DCATMEN,0.00,02/09/2013
DCATMEN,0.00,03/09/2013
DCATMEN,0.00,04/09/2013
DCATMEN,6.00,05/09/2013
DCATMEN,6.00,06/09/2013
DCATMEN,21.00,07/09/2013
DCATMEN,21.00,08/09/2013
DCATMEN,21.00,09/09/2013
DCATMEN,32.00,10/09/2013
DCATMEN,39.00,11/09/2013
DCATMEN,57.00,12/09/2013
DCATMEN,57.00,13/09/2013
DCATMEN,70.00,14/09/2013
DCATMEN,70.00,15/09/2013
DCATMEN,70.00,16/09/2013
DCATMEN,70.00,17/09/2013
DCATMEN,77.00,18/09/2013
DCATMEN,78.00,19/09/2013
DCATMEN,82.00,20/09/2013
DCATMEN,81.00,21/09/2013
DCATMEN,81.00,22/09/2013
DCATMEN,81.00,23/09/2013
DCATMEN,81.00,24/09/2013
DCATMEN,98.00,25/09/2013
DCATMEN,98.00,26/09/2013
DCATMEN,113.00,27/09/2013
DCATMEN,113.00,28/09/2013
DCATMEN,113.00,29/09/2013
DCATMEN,113.00,30/09/2013
DCATMEN,113.00,01/10/2013
DCATMEN,113.00,02/10/2013
DCATMEN,131.00,03/10/2013
DCATMEN,131.00,04/10/2013
DCATMEN,143.00,05/10/2013
DCATMEN,143.00,06/10/2013
DCATMEN,143.00,07/10/2013
DCATMEN,150.00,08/10/2013
DCATMEN,151.00,09/10/2013
DCATMEN,151.00,10/10/2013
DCATMEN,164.00,11/10/2013
DCATMEN,176.00,12/10/2013
DCATMEN,176.00,13/10/2013
DCATMEN,176.00,14/10/2013
DCATMEN,176.00,15/10/2013
DCATMEN,177.00,16/10/2013
DCATMEN,178.00,17/10/2013
DCATMEN,184.00,18/10/2013
DCATMEN,185.00,19/10/2013
DCATMEN,185.00,20/10/2013
DCATMEN,185.00,21/10/2013
DCATMEN,187.00,22/10/2013
DCATMEN,184.00,23/10/2013
DCATMEN,198.00,24/10/2013
DCATMEN,198.00,25/10/2013
DCATMEN,210.00,26/10/2013
DCATMEN,210.00,27/10/2013
DCATMEN,210.00,28/10/2013
DCATMEN,222.00,29/10/2013
DCATMEN,222.00,30/10/2013
DCATMEN,229.00,31/10/2013
DCATMEN,228.00,01/11/2013
DCATMEN,235.00,02/11/2013
DCATMEN,235.00,03/11/2013
DCATMEN,235.00,04/11/2013
DCATMEN,235.00,05/11/2013
DCATMEN,235.00,06/11/2013
DCATMEN,251.00,07/11/2013
DCATMEN,249.00,08/11/2013
DCATMEN,260.00,09/11/2013
DCATMEN,260.00,10/11/2013
DCATMEN,260.00,11/11/2013
DCATMEN,261.00,12/11/2013
DCATMEN,263.00,13/11/2013
DCATMEN,284.00,14/11/2013
DCATMEN,284.00,15/11/2013
DCATMEN,309.00,16/11/2013
DCATMEN,309.00,17/11/2013
DCATMEN,309.00,18/11/2013
DCATMEN,318.00,19/11/2013
DCATMEN,319.00,20/11/2013
DCATMEN,317.00,21/11/2013
DCATMEN,319.00,22/11/2013
DCATMEN,344.00,23/11/2013
DCATMEN,344.00,24/11/2013
DCATMEN,344.00,25/11/2013
DCATMEN,344.00,26/11/2013
DCATMEN,344.00,27/11/2013
DCATMEN,358.00,28/11/2013
DCATMEN,361.00,29/11/2013
DCATMEN,389.00,30/11/2013
DCATMEN,389.00,01/12/2013
DCATMEN,389.00,02/12/2013
DCATMEN,390.00,03/12/2013
DCATMEN,390.00,04/12/2013
DCATMEN,393.00,05/12/2013
DCATMEN,425.00,06/12/2013
DCATMEN,423.00,07/12/2013
DCATMEN,423.00,08/12/2013
DCATMEN,423.00,09/12/2013
DCATMEN,424.00,10/12/2013
DCATMEN,451.00,11/12/2013
DCATMEN,452.00,12/12/2013
DCATMEN,453.00,13/12/2013
DCATMEN,447.00,14/12/2013
DCATMEN,447.00,15/12/2013
DCATMEN,447.00,16/12/2013
DCATMEN,451.00,17/12/2013
DCATMEN,494.00,18/12/2013
DCATMEN,530.00,19/12/2013
DCATMEN,542.00,20/12/2013
DCATMEN,558.00,21/12/2013
DCATMEN,558.00,22/12/2013
DCATMEN,558.00,23/12/2013
DCATMEN,558.00,24/12/2013
DCATMEN,558.00,25/12/2013
DCATMEN,558.00,26/12/2013
DCATMEN,559.00,27/12/2013
DCATMEN,559.00,28/12/2013
DCATMEN,559.00,29/12/2013
DCATMEN,559.00,30/12/2013
DCATMEN,559.00,31/12/2013
DCATMEN,559.00,01/01/2014
DCATMEN,559.00,02/01/2014
DCATMEN,559.00,03/01/2014
DCATMEN,551.00,04/01/2014
DCATMEN,551.00,05/01/2014
DCATMEN,551.00,06/01/2014
DCATMEN,551.00,07/01/2014
DCATMEN,551.00,08/01/2014
DCATMEN,547.00,09/01/2014
DCATMEN,547.00,10/01/2014
DCATMEN,550.00,11/01/2014
DCATMEN,550.00,12/01/2014
DCATMEN,550.00,13/01/2014
DCATMEN,548.00,14/01/2014
DCATMEN,548.00,15/01/2014
DCATMEN,529.00,16/01/2014
DCATMEN,479.00,17/01/2014
DCATMEN,480.00,18/01/2014
DCATMEN,480.00,19/01/2014
DCATMEN,480.00,20/01/2014
DCATMEN,455.00,21/01/2014
DCATMEN,455.00,22/01/2014
DCATMEN,474.00,23/01/2014
DCATMEN,474.00,24/01/2014
DCATMEN,457.00,25/01/2014
DCATMEN,457.00,26/01/2014
DCATMEN,457.00,27/01/2014
DCATMEN,442.00,28/01/2014
DCATMEN,422.00,29/01/2014
DCATMEN,436.00,30/01/2014
DCATMEN,434.00,31/01/2014
DCATMEN,441.00,01/02/2014
DCATMEN,441.00,02/02/2014
DCATMEN,441.00,03/02/2014
DCATMEN,442.00,04/02/2014
DCATMEN,446.00,05/02/2014
DCATMEN,450.00,06/02/2014
DCATMEN,452.00,07/02/2014
DCATMEN,452.00,08/02/2014
DCATMEN,452.00,09/02/2014
DCATMEN,452.00,10/02/2014
DCATMEN,460.00,11/02/2014
DCATMEN,461.00,12/02/2014
DCATMEN,468.00,13/02/2014
DCATMEN,468.00,14/02/2014
DCATMEN,468.00,15/02/2014
DCATMEN,468.00,16/02/2014
DCATMEN,468.00,17/02/2014
DCATMEN,468.00,18/02/2014
DCATMEN,473.00,19/02/2014
DCATMEN,473.00,20/02/2014
DCATMEN,475.00,21/02/2014
DCATMEN,473.00,22/02/2014
DCATMEN,473.00,23/02/2014
DCATMEN,473.00,24/02/2014
DCATMEN,490.00,25/02/2014
DCATMEN,490.00,26/02/2014
DCATMEN,505.00,27/02/2014
DCATMEN,505.00,28/02/2014
DCATMEN,510.00,01/03/2014
DCATMEN,510.00,02/03/2014
DCATMEN,510.00,03/03/2014
DCATMEN,510.00,04/03/2014
DCATMEN,510.00,05/03/2014
DCATMEN,510.00,06/03/2014
DCATMEN,510.00,07/03/2014
DCATMEN,510.00,08/03/2014
DCATMEN,510.00,09/03/2014
DCATMEN,510.00,10/03/2014
DCATMEN,510.00,11/03/2014
DCATMEN,511.00,12/03/2014
DCATMEN,488.00,13/03/2014
DCATMEN,511.00,14/03/2014
DCATMEN,493.00,15/03/2014
DCATMEN,493.00,16/03/2014
DCATMEN,493.00,17/03/2014
DCATMEN,488.00,18/03/2014
DCATMEN,494.00,19/03/2014
DCATMEN,485.00,20/03/2014
DCATMEN,488.00,21/03/2014
DCATMEN,464.00,22/03/2014
DCATMEN,464.00,23/03/2014
DCATMEN,464.00,24/03/2014
DCATMEN,464.00,25/03/2014
DCATMEN,464.00,26/03/2014
DCATMEN,483.00,27/03/2014
DCATMEN,484.00,28/03/2014
DCATMEN,499.00,29/03/2014
DCATMEN,499.00,30/03/2014
DCATMEN,499.00,31/03/2014
DCATMEN,469.00,01/04/2014
DCATMEN,469.00,02/04/2014
DCATMEN,469.00,03/04/2014
DCATMEN,471.00,04/04/2014
DCATMEN,477.00,05/04/2014
DCATMEN,477.00,06/04/2014
DCATMEN,477.00,07/04/2014
DCATMEN,480.00,08/04/2014
DCATMEN,481.00,09/04/2014
DCATMEN,482.00,10/04/2014
DCATMEN,482.00,11/04/2014
DCATMEN,482.00,12/04/2014
DCATMEN,482.00,13/04/2014
DCATMEN,482.00,14/04/2014
DCATMEN,481.00,15/04/2014
DCATMEN,482.00,16/04/2014
DCATMEN,482.00,17/04/2014
DCATMEN,482.00,18/04/2014
DCATMEN,482.00,19/04/2014
DCATMEN,482.00,20/04/2014
DCATMEN,482.00,21/04/2014
DCATMEN,526.00,22/04/2014
DCATMEN,523.00,23/04/2014
DCATMEN,512.00,24/04/2014
DCATMEN,512.00,25/04/2014
DCATMEN,512.00,26/04/2014
DCATMEN,512.00,27/04/2014
DCATMEN,512.00,28/04/2014
DCATMEN,512.00,29/04/2014
DCATMEN,531.00,30/04/2014
DCATMEN,518.00,01/05/2014
DCATMEN,518.00,02/05/2014
DCATMEN,518.00,03/05/2014
DCATMEN,518.00,04/05/2014
DCATMEN,518.00,05/05/2014
DCATMEN,494.00,06/05/2014
DCATMEN,494.00,07/05/2014
DCATMEN,494.00,08/05/2014
DCATMEN,507.00,09/05/2014
DCATMEN,514.00,10/05/2014
DCATMEN,514.00,11/05/2014
DCATMEN,514.00,12/05/2014
DCATMEN,514.00,13/05/2014
DCATMEN,514.00,14/05/2014
DCATMEN,497.00,15/05/2014
DCATMEN,498.00,16/05/2014
DCATMEN,489.00,17/05/2014
DCATMEN,489.00,18/05/2014
DCATMEN,489.00,19/05/2014
DCATMEN,491.00,20/05/2014
DCATMEN,492.00,21/05/2014
DCATMEN,490.00,22/05/2014
DCATMEN,506.00,23/05/2014
DCATMEN,494.00,24/05/2014
DCATMEN,494.00,25/05/2014
DCATMEN,494.00,26/05/2014
DCATMEN,495.00,27/05/2014
DCATMEN,495.00,28/05/2014
DCATMEN,494.00,29/05/2014
DCATMEN,503.00,30/05/2014
DCATMEN,503.00,31/05/2014
DCATMEN,503.00,01/06/2014
DCATMEN,503.00,02/06/2014
DCATMEN,504.00,03/06/2014
DCATMEN,504.00,04/06/2014
DCATMEN,504.00,05/06/2014
DCATMEN,476.00,06/06/2014
DCATMEN,494.00,07/06/2014
DCATMEN,494.00,08/06/2014
DCATMEN,494.00,09/06/2014
DCATMEN,470.00,10/06/2014
DCATMEN,471.00,11/06/2014
DCATMEN,475.00,12/06/2014
DCATMEN,475.00,13/06/2014
DCATMEN,475.00,14/06/2014
DCATMEN,475.00,15/06/2014
DCATMEN,475.00,16/06/2014
DCATMEN,505.00,17/06/2014
DCATMEN,506.00,18/06/2014
DCATMEN,505.00,19/06/2014
DCATMEN,480.00,20/06/2014
DCATMEN,480.00,21/06/2014
DCATMEN,480.00,22/06/2014
DCATMEN,480.00,23/06/2014
DCATMEN,479.00,24/06/2014
DCATMEN,518.00,25/06/2014
DCATMEN,507.00,26/06/2014
DCATMEN,509.00,27/06/2014
DCATMEN,497.00,28/06/2014
DCATMEN,497.00,29/06/2014
DCATMEN,497.00,30/06/2014
DCATMEN,500.00,01/07/2014
DCATMEN,501.00,02/07/2014
DCATMEN,486.00,03/07/2014
DCATMEN,485.00,04/07/2014
DCATMEN,486.00,05/07/2014
DCATMEN,486.00,06/07/2014
DCATMEN,486.00,07/07/2014
DCATMEN,486.00,08/07/2014
DCATMEN,487.00,09/07/2014
DCATMEN,487.00,10/07/2014
DCATMEN,487.00,11/07/2014
DCATMEN,487.00,12/07/2014
DCATMEN,487.00,13/07/2014
DCATMEN,487.00,14/07/2014
DCATMEN,487.00,15/07/2014
DCATMEN,483.00,16/07/2014
DCATMEN,492.00,17/07/2014
DCATMEN,472.00,18/07/2014
DCATMEN,485.00,19/07/2014
DCATMEN,485.00,20/07/2014
DCATMEN,485.00,21/07/2014
DCATMEN,499.00,22/07/2014
DCATMEN,499.00,23/07/2014
DCATMEN,491.00,24/07/2014
DCATMEN,467.00,25/07/2014
DCATMEN,478.00,26/07/2014
DCATMEN,478.00,27/07/2014
DCATMEN,478.00,28/07/2014
DCATMEN,480.00,29/07/2014
DCATMEN,497.00,30/07/2014
DCATMEN,486.00,31/07/2014
DCATMEN,486.00,01/08/2014
DCATMEN,486.00,02/08/2014
DCATMEN,486.00,03/08/2014
DCATMEN,486.00,04/08/2014
DCATMEN,487.00,05/08/2014
DCATMEN,487.00,06/08/2014
DCATMEN,486.00,07/08/2014
DCATMEN,485.00,08/08/2014
DCATMEN,482.00,09/08/2014
DCATMEN,482.00,10/08/2014
DCATMEN,482.00,11/08/2014
DCATMEN,473.00,12/08/2014
DCATMEN,479.00,13/08/2014
DCATMEN,479.00,14/08/2014
DCATMEN,482.00,15/08/2014
DCATMEN,482.00,16/08/2014
DCATMEN,482.00,17/08/2014
DCATMEN,482.00,18/08/2014
DCATMEN,482.00,19/08/2014
DCATMEN,482.00,20/08/2014
DCATMEN,482.00,21/08/2014
DCATMEN,473.00,22/08/2014
DCATMEN,481.00,23/08/2014
DCATMEN,481.00,24/08/2014
DCATMEN,481.00,25/08/2014
DCATMEN,478.00,26/08/2014
DCATMEN,484.00,27/08/2014
DCATMEN,484.00,28/08/2014
DCATMEN,484.00,29/08/2014
DCATMEN,491.00,30/08/2014
DCATMEN,491.00,31/08/2014
DCATMEN,491.00,01/09/2014
DCATMEN,531.00,02/09/2014
DCATMEN,573.00,03/09/2014
DCATMEN,575.00,04/09/2014
DCATMEN,579.00,05/09/2014
DCATMEN,591.00,06/09/2014
DCATMEN,591.00,07/09/2014
DCATMEN,591.00,08/09/2014
DCATMEN,604.00,09/09/2014
DCATMEN,605.00,10/09/2014
DCATMEN,606.00,11/09/2014
DCATMEN,606.00,12/09/2014
DCATMEN,624.00,13/09/2014
DCATMEN,624.00,14/09/2014
DCATMEN,624.00,15/09/2014
DCATMEN,600.00,16/09/2014
DCATMEN,601.00,17/09/2014
DCATMEN,605.00,18/09/2014
DCATMEN,575.00,19/09/2014
DCATMEN,576.00,20/09/2014
DCATMEN,576.00,21/09/2014
DCATMEN,576.00,22/09/2014
DCATMEN,576.00,23/09/2014
DCATMEN,576.00,24/09/2014
DCATMEN,574.00,25/09/2014
DCATMEN,573.00,26/09/2014
DCATMEN,574.00,27/09/2014
DCATMEN,574.00,28/09/2014
DCATMEN,574.00,29/09/2014
DCATMEN,573.00,30/09/2014
DCATMEN,575.00,01/10/2014
DCATMEN,576.00,02/10/2014
DCATMEN,567.00,03/10/2014
DCATMEN,569.00,04/10/2014
DCATMEN,569.00,05/10/2014
DCATMEN,569.00,06/10/2014
DCATMEN,578.00,07/10/2014
DCATMEN,584.00,08/10/2014
DCATMEN,588.00,09/10/2014
DCATMEN,575.00,10/10/2014
DCATMEN,569.00,11/10/2014
DCATMEN,569.00,12/10/2014
DCATMEN,569.00,13/10/2014
DCATMEN,569.00,14/10/2014
DCATMEN,570.00,15/10/2014
DCATMEN,587.00,16/10/2014
DCATMEN,589.00,17/10/2014
DCATMEN,562.00,18/10/2014
DCATMEN,562.00,19/10/2014
DCATMEN,562.00,20/10/2014
DCATMEN,562.00,21/10/2014
DCATMEN,564.00,22/10/2014
DCATMEN,561.00,23/10/2014
DCATMEN,563.00,24/10/2014
DCATMEN,559.00,25/10/2014
DCATMEN,559.00,26/10/2014
DCATMEN,559.00,27/10/2014
DCATMEN,538.00,28/10/2014
DCATMEN,539.00,29/10/2014
DCATMEN,543.00,30/10/2014
DCATMEN,547.00,31/10/2014
DCATMEN,548.00,01/11/2014
DCATMEN,548.00,02/11/2014
DCATMEN,548.00,03/11/2014
DCATMEN,545.00,04/11/2014
DCATMEN,525.00,05/11/2014
DCATMEN,517.00,06/11/2014
DCATMEN,502.00,07/11/2014
DCATMEN,508.00,08/11/2014
DCATMEN,508.00,09/11/2014
DCATMEN,508.00,10/11/2014
DCATMEN,492.00,11/11/2014
DCATMEN,495.00,12/11/2014
DCATMEN,495.00,13/11/2014
DCATMEN,496.00,14/11/2014
DCATMEN,500.00,15/11/2014
DCATMEN,500.00,16/11/2014
DCATMEN,500.00,17/11/2014
DCATMEN,465.00,18/11/2014
DCATMEN,448.00,19/11/2014
DCATMEN,448.00,20/11/2014
DCATMEN,417.00,21/11/2014
DCATMEN,407.00,22/11/2014
DCATMEN,407.00,23/11/2014
DCATMEN,407.00,24/11/2014
DCATMEN,407.00,25/11/2014
DCATMEN,409.00,26/11/2014
DCATMEN,381.00,27/11/2014
DCATMEN,379.00,28/11/2014
DCATMEN,379.00,29/11/2014
DCATMEN,379.00,30/11/2014
DCATMEN,379.00,01/12/2014
DCATMEN,380.00,02/12/2014
DCATMEN,380.00,03/12/2014
DCATMEN,380.00,04/12/2014
DCATMEN,385.00,05/12/2014
DCATMEN,385.00,06/12/2014
DCATMEN,385.00,07/12/2014
DCATMEN,385.00,08/12/2014
DCATMEN,385.00,09/12/2014
DCATMEN,359.00,10/12/2014
DCATMEN,354.00,11/12/2014
DCATMEN,358.00,12/12/2014
DCATMEN,329.00,13/12/2014
DCATMEN,329.00,14/12/2014
DCATMEN,329.00,15/12/2014
DCATMEN,331.00,16/12/2014
DCATMEN,301.00,17/12/2014
DCATMEN,303.00,18/12/2014
DCATMEN,287.00,19/12/2014
DCATMEN,256.00,20/12/2014
DCATMEN,256.00,21/12/2014
DCATMEN,256.00,22/12/2014
DCATMEN,251.00,23/12/2014
DCATMEN,213.00,24/12/2014
DCATMEN,213.00,25/12/2014
DCATMEN,213.00,26/12/2014
DCATMEN,213.00,27/12/2014
DCATMEN,213.00,28/12/2014
DCATMEN,213.00,29/12/2014
DCATMEN,208.00,30/12/2014
DCATMEN,194.00,31/12/2014
DCG,0.00,01/01/2013
DCG,0.00,02/01/2013
DCG,0.00,03/01/2013
DCG,0.00,04/01/2013
DCG,0.00,05/01/2013
DCG,0.00,06/01/2013
DCG,0.00,07/01/2013
DCG,0.00,08/01/2013
DCG,0.00,09/01/2013
DCG,0.00,10/01/2013
DCG,0.00,11/01/2013
DCG,0.00,12/01/2013
DCG,0.00,13/01/2013
DCG,0.00,14/01/2013
DCG,0.00,15/01/2013
DCG,0.00,16/01/2013
DCG,0.00,17/01/2013
DCG,0.00,18/01/2013
DCG,0.00,19/01/2013
DCG,0.00,20/01/2013
DCG,0.00,21/01/2013
DCG,0.00,22/01/2013
DCG,0.00,23/01/2013
DCG,0.00,24/01/2013
DCG,0.00,25/01/2013
DCG,0.00,26/01/2013
DCG,0.00,27/01/2013
DCG,0.00,28/01/2013
DCG,0.00,29/01/2013
DCG,0.00,30/01/2013
DCG,0.00,31/01/2013
DCG,0.00,01/02/2013
DCG,0.00,02/02/2013
DCG,0.00,03/02/2013
DCG,0.00,04/02/2013
DCG,0.00,05/02/2013
DCG,0.00,06/02/2013
DCG,0.00,07/02/2013
DCG,0.00,08/02/2013
DCG,0.00,09/02/2013
DCG,0.00,10/02/2013
DCG,0.00,11/02/2013
DCG,0.00,12/02/2013
DCG,0.00,13/02/2013
DCG,0.00,14/02/2013
DCG,0.00,15/02/2013
DCG,0.00,16/02/2013
DCG,0.00,17/02/2013
DCG,0.00,18/02/2013
DCG,0.00,19/02/2013
DCG,0.00,20/02/2013
DCG,0.00,21/02/2013
DCG,0.00,22/02/2013
DCG,0.00,23/02/2013
DCG,0.00,24/02/2013
DCG,0.00,25/02/2013
DCG,0.00,26/02/2013
DCG,0.00,27/02/2013
DCG,0.00,28/02/2013
DCG,0.00,01/03/2013
DCG,0.00,02/03/2013
DCG,0.00,03/03/2013
DCG,0.00,04/03/2013
DCG,0.00,05/03/2013
DCG,0.00,06/03/2013
DCG,0.00,07/03/2013
DCG,0.00,08/03/2013
DCG,0.00,09/03/2013
DCG,0.00,10/03/2013
DCG,0.00,11/03/2013
DCG,0.00,12/03/2013
DCG,0.00,13/03/2013
DCG,0.00,14/03/2013
DCG,0.00,15/03/2013
DCG,0.00,16/03/2013
DCG,0.00,17/03/2013
DCG,0.00,18/03/2013
DCG,0.00,19/03/2013
DCG,0.00,20/03/2013
DCG,0.00,21/03/2013
DCG,0.00,22/03/2013
DCG,0.00,23/03/2013
DCG,0.00,24/03/2013
DCG,0.00,25/03/2013
DCG,0.00,26/03/2013
DCG,0.00,27/03/2013
DCG,0.00,28/03/2013
DCG,0.00,29/03/2013
DCG,0.00,30/03/2013
DCG,0.00,31/03/2013
DCG,0.00,01/04/2013
DCG,0.00,02/04/2013
DCG,0.00,03/04/2013
DCG,0.00,04/04/2013
DCG,0.00,05/04/2013
DCG,0.00,06/04/2013
DCG,0.00,07/04/2013
DCG,0.00,08/04/2013
DCG,0.00,09/04/2013
DCG,0.00,10/04/2013
DCG,0.00,11/04/2013
DCG,0.00,12/04/2013
DCG,0.00,13/04/2013
DCG,0.00,14/04/2013
DCG,0.00,15/04/2013
DCG,0.00,16/04/2013
DCG,0.00,17/04/2013
DCG,0.00,18/04/2013
DCG,0.00,19/04/2013
DCG,0.00,20/04/2013
DCG,0.00,21/04/2013
DCG,0.00,22/04/2013
DCG,0.00,23/04/2013
DCG,0.00,24/04/2013
DCG,0.00,25/04/2013
DCG,0.00,26/04/2013
DCG,0.00,27/04/2013
DCG,0.00,28/04/2013
DCG,0.00,29/04/2013
DCG,0.00,30/04/2013
DCG,0.00,01/05/2013
DCG,0.00,02/05/2013
DCG,0.00,03/05/2013
DCG,0.00,04/05/2013
DCG,0.00,05/05/2013
DCG,0.00,06/05/2013
DCG,0.00,07/05/2013
DCG,0.00,08/05/2013
DCG,0.00,09/05/2013
DCG,0.00,10/05/2013
DCG,0.00,11/05/2013
DCG,0.00,12/05/2013
DCG,0.00,13/05/2013
DCG,0.00,14/05/2013
DCG,0.00,15/05/2013
DCG,0.00,16/05/2013
DCG,0.00,17/05/2013
DCG,0.00,18/05/2013
DCG,0.00,19/05/2013
DCG,0.00,20/05/2013
DCG,0.00,21/05/2013
DCG,0.00,22/05/2013
DCG,0.00,23/05/2013
DCG,0.00,24/05/2013
DCG,0.00,25/05/2013
DCG,0.00,26/05/2013
DCG,0.00,27/05/2013
DCG,0.00,28/05/2013
DCG,0.00,29/05/2013
DCG,0.00,30/05/2013
DCG,0.00,31/05/2013
DCG,0.00,01/06/2013
DCG,0.00,02/06/2013
DCG,0.00,03/06/2013
DCG,0.00,04/06/2013
DCG,0.00,05/06/2013
DCG,0.00,06/06/2013
DCG,0.00,07/06/2013
DCG,0.00,08/06/2013
DCG,0.00,09/06/2013
DCG,0.00,10/06/2013
DCG,0.00,11/06/2013
DCG,0.00,12/06/2013
DCG,0.00,13/06/2013
DCG,0.00,14/06/2013
DCG,0.00,15/06/2013
DCG,0.00,16/06/2013
DCG,0.00,17/06/2013
DCG,0.00,18/06/2013
DCG,0.00,19/06/2013
DCG,0.00,20/06/2013
DCG,0.00,21/06/2013
DCG,0.00,22/06/2013
DCG,0.00,23/06/2013
DCG,0.00,24/06/2013
DCG,0.00,25/06/2013
DCG,0.00,26/06/2013
DCG,0.00,27/06/2013
DCG,0.00,28/06/2013
DCG,0.00,29/06/2013
DCG,0.00,30/06/2013
DCG,0.00,01/07/2013
DCG,0.00,02/07/2013
DCG,0.00,03/07/2013
DCG,0.00,04/07/2013
DCG,0.00,05/07/2013
DCG,0.00,06/07/2013
DCG,0.00,07/07/2013
DCG,0.00,08/07/2013
DCG,0.00,09/07/2013
DCG,0.00,10/07/2013
DCG,0.00,11/07/2013
DCG,0.00,12/07/2013
DCG,1.00,13/07/2013
DCG,1.00,14/07/2013
DCG,1.00,15/07/2013
DCG,1.00,16/07/2013
DCG,1.00,17/07/2013
DCG,1.00,18/07/2013
DCG,1.00,19/07/2013
DCG,2.00,20/07/2013
DCG,2.00,21/07/2013
DCG,2.00,22/07/2013
DCG,2.00,23/07/2013
DCG,2.00,24/07/2013
DCG,2.00,25/07/2013
DCG,2.00,26/07/2013
DCG,2.00,27/07/2013
DCG,2.00,28/07/2013
DCG,2.00,29/07/2013
DCG,2.00,30/07/2013
DCG,3.00,31/07/2013
DCG,3.00,01/08/2013
DCG,3.00,02/08/2013
DCG,2.00,03/08/2013
DCG,2.00,04/08/2013
DCG,2.00,05/08/2013
DCG,6.00,06/08/2013
DCG,7.00,07/08/2013
DCG,11.00,08/08/2013
DCG,11.00,09/08/2013
DCG,17.00,10/08/2013
DCG,17.00,11/08/2013
DCG,17.00,12/08/2013
DCG,17.00,13/08/2013
DCG,17.00,14/08/2013
DCG,17.00,15/08/2013
DCG,17.00,16/08/2013
DCG,16.00,17/08/2013
DCG,16.00,18/08/2013
DCG,16.00,19/08/2013
DCG,16.00,20/08/2013
DCG,16.00,21/08/2013
DCG,16.00,22/08/2013
DCG,16.00,23/08/2013
DCG,4.00,24/08/2013
DCG,4.00,25/08/2013
DCG,4.00,26/08/2013
DCG,5.00,27/08/2013
DCG,4.00,28/08/2013
DCG,17.00,29/08/2013
DCG,16.00,30/08/2013
DCG,16.00,31/08/2013
DCG,16.00,01/09/2013
DCG,16.00,02/09/2013
DCG,26.00,03/09/2013
DCG,45.00,04/09/2013
DCG,78.00,05/09/2013
DCG,76.00,06/09/2013
DCG,98.00,07/09/2013
DCG,98.00,08/09/2013
DCG,98.00,09/09/2013
DCG,70.00,10/09/2013
DCG,8.00,11/09/2013
DCG,4.00,12/09/2013
DCG,12.00,13/09/2013
DCG,2.00,14/09/2013
